Heal_UID,Day,Disease Healed,Sector
9523,1117,The Shivers,3
9524,1118,Scramblepox,12
9525,1118,Disquietingly Serene Bowel Syndrome,10
9526,1118,Disquietingly Serene Bowel Syndrome,8
9527,1118,Disquietingly Serene Bowel Syndrome,3
9528,1118,Disquietingly Serene Bowel Syndrome,5
9529,1118,Disquietingly Serene Bowel Syndrome,8
9530,1118,Disquietingly Serene Bowel Syndrome,2
9531,1119,Rumblepox,6
9532,1119,Rumblepox,6
9533,1119,Rumblepox,6
9534,1119,Rumblepox,6
9535,1119,Scramblepox,11
9536,1119,Disquietingly Serene Bowel Syndrome,3
9537,1119,Disquietingly Serene Bowel Syndrome,1
9538,1119,Disquietingly Serene Bowel Syndrome,12
9539,1120,Scramblepox,2
9540,1120,Smokesickness,7
9541,1120,Smokesickness,7
9542,1121,Gurglepox,11
9543,1121,Scramblepox,1
9544,1121,Smokesickness,8
9545,1121,Smokesickness,8
9546,1121,Disquietingly Serene Bowel Syndrome,2
9547,1121,Disquietingly Serene Bowel Syndrome,6
9548,1121,Disquietingly Serene Bowel Syndrome,7
9549,1121,Disquietingly Serene Bowel Syndrome,6
9550,1121,Disquietingly Serene Bowel Syndrome,4
9551,1121,Disquietingly Serene Bowel Syndrome,6
9552,1122,Scramblepox,4
9553,1122,Disquietingly Serene Bowel Syndrome,7
9554,1122,Disquietingly Serene Bowel Syndrome,8
9555,1123,Bumblepox,3
9556,1123,Rumblepox,3
9557,1123,Disquietingly Serene Bowel Syndrome,8
9558,1123,Disquietingly Serene Bowel Syndrome,2
9559,1123,Disquietingly Serene Bowel Syndrome,4
9560,1123,Disquietingly Serene Bowel Syndrome,3
9561,1123,Disquietingly Serene Bowel Syndrome,4
9562,1123,Disquietingly Serene Bowel Syndrome,5
9563,1123,Disquietingly Serene Bowel Syndrome,8
9564,1123,Disquietingly Serene Bowel Syndrome,6
9565,1123,Chucklepox,11
9566,1124,Smokesickness,5
9567,1124,Smokesickness,5
9568,1124,The Shivers,4
9569,1125,Disquietingly Serene Bowel Syndrome,9
9570,1125,Disquietingly Serene Bowel Syndrome,6
9571,1125,Disquietingly Serene Bowel Syndrome,2
9572,1125,Disquietingly Serene Bowel Syndrome,7
9573,1125,Disquietingly Serene Bowel Syndrome,7
9574,1125,Disquietingly Serene Bowel Syndrome,1
9575,1125,Disquietingly Serene Bowel Syndrome,11
9576,1125,Disquietingly Serene Bowel Syndrome,4
9577,1126,Gurglepox,3
9578,1126,Bumblepox,8
9579,1126,Smokesickness,11
9580,1126,Smokesickness,11
9581,1126,Smokesickness,11
9582,1126,Smokesickness,11
9583,1126,Smokesickness,11
9584,1126,Smokesickness,11
9585,1126,Disquietingly Serene Bowel Syndrome,8
9586,1126,The Shivers,8
9587,1127,Scramblepox,9
9588,1127,Smokesickness,9
9589,1127,Smokesickness,9
9590,1127,Smokesickness,9
9591,1127,Smokesickness,9
9592,1127,Smokesickness,9
9593,1127,Smokesickness,9
9594,1127,Disquietingly Serene Bowel Syndrome,4
9595,1127,Disquietingly Serene Bowel Syndrome,9
9596,1127,Disquietingly Serene Bowel Syndrome,11
9597,1128,Chucklepox,1
9598,1128,Scramblepox,8
9599,1128,Smokesickness,7
9600,1128,Smokesickness,7
9601,1128,Smokesickness,7
9602,1128,Smokesickness,7
9603,1128,Smokesickness,7
9604,1128,Disquietingly Serene Bowel Syndrome,2
9605,1128,Disquietingly Serene Bowel Syndrome,9
9606,1128,Disquietingly Serene Bowel Syndrome,9
9607,1128,Disquietingly Serene Bowel Syndrome,3
9608,1128,Disquietingly Serene Bowel Syndrome,7
9609,1128,Disquietingly Serene Bowel Syndrome,11
9610,1128,Disquietingly Serene Bowel Syndrome,6
9611,1128,Disquietingly Serene Bowel Syndrome,8
9612,1129,Rumblepox,6
9613,1129,Rumblepox,6
9614,1129,Rumblepox,6
9615,1129,Rumblepox,6
9616,1129,Rumblepox,6
9617,1129,Rumblepox,6
9618,1129,Rumblepox,5
9619,1129,Scramblepox,11
9620,1129,Disquietingly Serene Bowel Syndrome,1
9621,1129,The Shivers,6
9622,1130,Scramblepox,10
9623,1130,Smokesickness,5
9624,1130,Smokesickness,5
9625,1130,Smokesickness,5
9626,1130,Disquietingly Serene Bowel Syndrome,5
9627,1130,Disquietingly Serene Bowel Syndrome,3
9628,1130,Disquietingly Serene Bowel Syndrome,6
9629,1130,Disquietingly Serene Bowel Syndrome,11
9630,1130,Disquietingly Serene Bowel Syndrome,3
9631,1130,Disquietingly Serene Bowel Syndrome,9
9632,1130,Disquietingly Serene Bowel Syndrome,6
9633,1130,The Shivers,6
9634,1131,Gurglepox,3
9635,1131,Scramblepox,1
9636,1131,Disquietingly Serene Bowel Syndrome,2
9637,1131,Disquietingly Serene Bowel Syndrome,1
9638,1131,Disquietingly Serene Bowel Syndrome,7
9639,1131,Disquietingly Serene Bowel Syndrome,11
9640,1131,Disquietingly Serene Bowel Syndrome,11
9641,1131,Disquietingly Serene Bowel Syndrome,2
9642,1131,Chucklepox,9
9643,1131,The Shivers,6
9644,1132,Gurglepox,11
9645,1132,Scramblepox,12
9646,1132,Smokesickness,6
9647,1132,Smokesickness,6
9648,1132,Disquietingly Serene Bowel Syndrome,9
9649,1132,Disquietingly Serene Bowel Syndrome,6
9650,1132,Disquietingly Serene Bowel Syndrome,4
9651,1132,Disquietingly Serene Bowel Syndrome,11
9652,1132,Disquietingly Serene Bowel Syndrome,2
9653,1132,The Shivers,3
9654,1133,Bumblepox,7
9655,1133,Scramblepox,1
9656,1133,Smokesickness,10
9657,1133,Disquietingly Serene Bowel Syndrome,2
9658,1133,Disquietingly Serene Bowel Syndrome,4
9659,1133,Disquietingly Serene Bowel Syndrome,5
9660,1133,Disquietingly Serene Bowel Syndrome,8
9661,1133,Disquietingly Serene Bowel Syndrome,10
9662,1133,The Shivers,12
9663,1134,Disquietingly Serene Bowel Syndrome,8
9664,1134,Disquietingly Serene Bowel Syndrome,8
9665,1134,Chucklepox,3
9666,1134,The Shivers,12
9667,1135,Smokesickness,6
9668,1135,Disquietingly Serene Bowel Syndrome,1
9669,1136,Rumblepox,6
9670,1136,Rumblepox,6
9671,1136,Scramblepox,4
9672,1136,Smokesickness,10
9673,1136,Smokesickness,10
9674,1136,Smokesickness,10
9675,1136,Smokesickness,10
9676,1136,Smokesickness,10
9677,1136,Smokesickness,10
9678,1136,Disquietingly Serene Bowel Syndrome,2
9679,1136,Disquietingly Serene Bowel Syndrome,6
9680,1136,The Shivers,6
9681,1137,Scramblepox,5
9682,1137,Smokesickness,7
9683,1137,Smokesickness,7
9684,1137,Disquietingly Serene Bowel Syndrome,4
9685,1137,Chucklepox,11
9686,1137,The Shivers,6
9687,1138,Babblepox,7
9688,1138,Chucklepox,7
9689,1138,Scramblepox,6
9690,1138,Smokesickness,4
9691,1138,Smokesickness,4
9692,1138,Disquietingly Serene Bowel Syndrome,1
9693,1138,Disquietingly Serene Bowel Syndrome,3
9694,1138,Disquietingly Serene Bowel Syndrome,5
9695,1138,Disquietingly Serene Bowel Syndrome,4
9696,1138,Disquietingly Serene Bowel Syndrome,6
9697,1138,Disquietingly Serene Bowel Syndrome,2
9698,1138,Chucklepox,4
9699,1138,The Shivers,7
9700,1139,Scramblepox,7
9701,1139,Disquietingly Serene Bowel Syndrome,10
9702,1139,Disquietingly Serene Bowel Syndrome,8
9703,1139,Disquietingly Serene Bowel Syndrome,4
9704,1139,Disquietingly Serene Bowel Syndrome,9
9705,1139,Disquietingly Serene Bowel Syndrome,2
9706,1139,Disquietingly Serene Bowel Syndrome,10
9707,1139,Disquietingly Serene Bowel Syndrome,1
9708,1139,Scraped Knee,3
9709,1139,Scraped Knee,3
9710,1139,The Shivers,2
9711,1140,Scramblepox,8
9712,1140,Smokesickness,9
9713,1140,Smokesickness,9
9714,1140,Smokesickness,9
9715,1140,Smokesickness,9
9716,1140,Smokesickness,9
9717,1140,The Shivers,6
9718,1141,Bumblepox,9
9719,1141,Smokesickness,11
9720,1141,Smokesickness,11
9721,1141,Smokesickness,11
9722,1141,Disquietingly Serene Bowel Syndrome,9
9723,1141,Chucklepox,2
9724,1141,The Shivers,6
9725,1142,Chucklepox,2
9726,1142,Bumblepox,12
9727,1142,Smokesickness,7
9728,1142,Smokesickness,7
9729,1142,Smokesickness,7
9730,1142,Smokesickness,7
9731,1142,Smokesickness,7
9732,1142,Disquietingly Serene Bowel Syndrome,3
9733,1142,Disquietingly Serene Bowel Syndrome,10
9734,1142,Disquietingly Serene Bowel Syndrome,1
9735,1142,Disquietingly Serene Bowel Syndrome,5
9736,1142,Disquietingly Serene Bowel Syndrome,6
9737,1142,Disquietingly Serene Bowel Syndrome,2
9738,1142,Disquietingly Serene Bowel Syndrome,6
9739,1142,Scraped Knee,2
9740,1142,Scraped Knee,2
9741,1142,The Shivers,6
9742,1143,Bumblepox,3
9743,1143,Smokesickness,10
9744,1143,Smokesickness,10
9745,1143,Disquietingly Serene Bowel Syndrome,2
9746,1143,Disquietingly Serene Bowel Syndrome,6
9747,1143,Disquietingly Serene Bowel Syndrome,12
9748,1143,Disquietingly Serene Bowel Syndrome,3
9749,1143,The Shivers,12
9750,1144,Bumblepox,2
9751,1144,Smokesickness,2
9752,1144,Disquietingly Serene Bowel Syndrome,9
9753,1144,Disquietingly Serene Bowel Syndrome,1
9754,1144,Disquietingly Serene Bowel Syndrome,2
9755,1144,Disquietingly Serene Bowel Syndrome,9
9756,1144,Disquietingly Serene Bowel Syndrome,6
9757,1144,Disquietingly Serene Bowel Syndrome,1
9758,1144,Disquietingly Serene Bowel Syndrome,8
9759,1145,Rumblepox,6
9760,1145,Chucklepox,6
9761,1145,Scramblepox,3
9762,1145,Smokesickness,2
9763,1145,Disquietingly Serene Bowel Syndrome,6
9764,1145,The Shivers,4
9765,1146,Rumblepox,6
9766,1146,Scramblepox,6
9767,1146,Scramblepox,4
9768,1146,Smokesickness,10
9769,1146,Smokesickness,10
9770,1146,Smokesickness,10
9771,1146,Smokesickness,10
9772,1146,Smokesickness,10
9773,1146,Smokesickness,10
9774,1146,Smokesickness,10
9775,1146,Smokesickness,10
9776,1146,Disquietingly Serene Bowel Syndrome,5
9777,1146,Disquietingly Serene Bowel Syndrome,2
9778,1146,The Shivers,5
9779,1147,Rumblepox,5
9780,1147,Rumblepox,5
9781,1147,Scramblepox,5
9782,1147,Mildly But Persistently Itchy Throat,4
9783,1147,Scramblepox,5
9784,1147,Disease Syndrome,8
9785,1147,Problems Disorder,8
9786,1147,Problems Disorder,8
9787,1147,Problems Disorder,8
9788,1147,Problems Disorder,8
9789,1147,Parachondria,8
9790,1147,Problems Disorder,8
9791,1147,Parachondria,8
9792,1147,Problems Disorder,8
9793,1147,Disease Syndrome,8
9794,1147,Disease Syndrome,8
9795,1147,Disease Syndrome,8
9796,1147,Disease Syndrome,8
9797,1147,Parachondria,8
9798,1147,Disease Syndrome,8
9799,1147,Problems Disorder,8
9800,1147,Problems Disorder,8
9801,1147,Parachondria,8
9802,1147,Disease Syndrome,8
9803,1147,Smokesickness,9
9804,1147,Smokesickness,9
9805,1147,Smokesickness,9
9806,1147,Disquietingly Serene Bowel Syndrome,5
9807,1147,Disquietingly Serene Bowel Syndrome,4
9808,1147,Disquietingly Serene Bowel Syndrome,7
9809,1147,Disquietingly Serene Bowel Syndrome,7
9810,1147,Disquietingly Serene Bowel Syndrome,3
9811,1147,Disquietingly Serene Bowel Syndrome,6
9812,1147,Disquietingly Serene Bowel Syndrome,11
9813,1147,Disquietingly Serene Bowel Syndrome,9
9814,1147,The Shivers,6
9815,1148,Babblepox,7
9816,1148,Bumblepox,6
9817,1148,Disquietingly Serene Bowel Syndrome,5
9818,1148,Disquietingly Serene Bowel Syndrome,7
9819,1148,Disquietingly Serene Bowel Syndrome,11
9820,1148,Disquietingly Serene Bowel Syndrome,8
9821,1148,Disquietingly Serene Bowel Syndrome,2
9822,1148,Disquietingly Serene Bowel Syndrome,7
9823,1148,Disquietingly Serene Bowel Syndrome,12
9824,1148,Disquietingly Serene Bowel Syndrome,8
9825,1148,Scraped Knee,4
9826,1148,Scraped Knee,4
9827,1148,The Shivers,6
9828,1149,Bumblepox,5
9829,1149,Disquietingly Serene Bowel Syndrome,1
9830,1149,Disquietingly Serene Bowel Syndrome,4
9831,1149,Disquietingly Serene Bowel Syndrome,10
9832,1149,Disquietingly Serene Bowel Syndrome,9
9833,1149,Disquietingly Serene Bowel Syndrome,1
9834,1149,Disquietingly Serene Bowel Syndrome,6
9835,1149,Scraped Knee,11
9836,1149,Scraped Knee,11
9837,1149,The Shivers,8
9838,1150,Bumblepox,11
9839,1150,Gurglepox,11
9840,1150,Smokesickness,6
9841,1150,Disquietingly Serene Bowel Syndrome,4
9842,1150,Scraped Knee,7
9843,1150,Scraped Knee,7
9844,1151,Scramblepox,9
9845,1151,Smokesickness,10
9846,1151,Smokesickness,10
9847,1151,Smokesickness,10
9848,1151,Disquietingly Serene Bowel Syndrome,6
9849,1151,Disquietingly Serene Bowel Syndrome,3
9850,1151,Disquietingly Serene Bowel Syndrome,12
9851,1151,Disquietingly Serene Bowel Syndrome,2
9852,1151,Disquietingly Serene Bowel Syndrome,2
9853,1152,Chucklepox,11
9854,1152,Smokesickness,4
9855,1152,Disquietingly Serene Bowel Syndrome,5
9856,1152,Disquietingly Serene Bowel Syndrome,8
9857,1152,Disquietingly Serene Bowel Syndrome,3
9858,1152,Disquietingly Serene Bowel Syndrome,5
9859,1152,Disquietingly Serene Bowel Syndrome,3
9860,1152,Disquietingly Serene Bowel Syndrome,9
9861,1152,Disquietingly Serene Bowel Syndrome,7
9862,1152,Chucklepox,10
9863,1152,The Shivers,12
9864,1153,Mildly But Persistently Itchy Throat,10
9865,1153,Disease Syndrome,10
9866,1153,Disease Syndrome,10
9867,1153,Problems Disorder,10
9868,1153,Parachondria,10
9869,1153,Problems Disorder,10
9870,1153,Disease Syndrome,10
9871,1153,Disease Syndrome,10
9872,1153,Problems Disorder,10
9873,1153,Disease Syndrome,10
9874,1153,Problems Disorder,10
9875,1153,Disease Syndrome,10
9876,1153,Problems Disorder,10
9877,1153,Disease Syndrome,10
9878,1153,Problems Disorder,10
9879,1153,Problems Disorder,10
9880,1153,Disease Syndrome,10
9881,1153,Disease Syndrome,10
9882,1153,Problems Disorder,10
9883,1153,Smokesickness,7
9884,1153,Smokesickness,7
9885,1153,Smokesickness,7
9886,1153,Smokesickness,7
9887,1153,Smokesickness,7
9888,1153,Disquietingly Serene Bowel Syndrome,5
9889,1153,Disquietingly Serene Bowel Syndrome,2
9890,1153,Disquietingly Serene Bowel Syndrome,6
9891,1153,Disquietingly Serene Bowel Syndrome,7
9892,1153,Disquietingly Serene Bowel Syndrome,6
9893,1153,Disquietingly Serene Bowel Syndrome,9
9894,1153,Disquietingly Serene Bowel Syndrome,10
9895,1153,The Shivers,6
9896,1154,Scramblepox,12
9897,1154,Smokesickness,11
9898,1154,Smokesickness,11
9899,1154,Disquietingly Serene Bowel Syndrome,5
9900,1154,Disquietingly Serene Bowel Syndrome,6
9901,1154,Disquietingly Serene Bowel Syndrome,2
9902,1154,Chucklepox,7
9903,1154,The Shivers,8
9904,1155,Bumblepox,1
9905,1155,Disquietingly Serene Bowel Syndrome,10
9906,1155,Disquietingly Serene Bowel Syndrome,5
9907,1155,Disquietingly Serene Bowel Syndrome,4
9908,1155,The Shivers,12
9909,1156,Rumblepox,2
9910,1156,Rumblepox,2
9911,1156,Rumblepox,2
9912,1156,Scramblepox,2
9913,1156,Smokesickness,8
9914,1156,Smokesickness,8
9915,1156,Disquietingly Serene Bowel Syndrome,4
9916,1156,Disquietingly Serene Bowel Syndrome,12
9917,1156,Disquietingly Serene Bowel Syndrome,6
9918,1156,Disquietingly Serene Bowel Syndrome,3
9919,1156,The Shivers,6
9920,1157,Bumblepox,3
9921,1157,Smokesickness,8
9922,1157,Smokesickness,8
9923,1157,Smokesickness,8
9924,1157,Smokesickness,8
9925,1157,Smokesickness,8
9926,1157,Disquietingly Serene Bowel Syndrome,7
9927,1157,The Shivers,6
9928,1158,Scramblepox,2
9929,1158,Disquietingly Serene Bowel Syndrome,2
9930,1158,Disquietingly Serene Bowel Syndrome,1
9931,1158,Disquietingly Serene Bowel Syndrome,11
9932,1158,Disquietingly Serene Bowel Syndrome,7
9933,1158,Disquietingly Serene Bowel Syndrome,6
9934,1158,The Shivers,6
9935,1159,Babblepox,6
9936,1159,Babblepox,6
9937,1159,Gurglepox,11
9938,1159,Scramblepox,5
9939,1159,Smokesickness,11
9940,1159,Disquietingly Serene Bowel Syndrome,10
9941,1159,Disquietingly Serene Bowel Syndrome,5
9942,1159,Disquietingly Serene Bowel Syndrome,2
9943,1159,Disquietingly Serene Bowel Syndrome,8
9944,1159,Disquietingly Serene Bowel Syndrome,9
9945,1160,Mildly But Persistently Itchy Throat,11
9946,1160,Smokesickness,3
9947,1160,Disquietingly Serene Bowel Syndrome,3
9948,1161,Rumblepox,2
9949,1161,Babblepox,2
9950,1161,Gurglepox,2
9951,1161,Mildly But Persistently Itchy Throat,9
9952,1161,Parachondria,8
9953,1161,Parachondria,8
9954,1161,Problems Disorder,8
9955,1161,Problems Disorder,8
9956,1161,Parachondria,8
9957,1161,Problems Disorder,8
9958,1161,Disquietingly Serene Bowel Syndrome,5
9959,1161,Disquietingly Serene Bowel Syndrome,5
9960,1161,Disquietingly Serene Bowel Syndrome,5
9961,1161,Chucklepox,6
9962,1161,Scraped Knee,7
9963,1162,Chucklepox,5
9964,1162,Bumblepox,8
9965,1162,Smokesickness,9
9966,1162,Smokesickness,9
9967,1162,Smokesickness,9
9968,1162,Disquietingly Serene Bowel Syndrome,7
9969,1162,Disquietingly Serene Bowel Syndrome,6
9970,1162,Disquietingly Serene Bowel Syndrome,1
9971,1162,Disquietingly Serene Bowel Syndrome,7
9972,1162,Chucklepox,11
9973,1162,The Shivers,5
9974,1163,Rumblepox,5
9975,1163,Smokesickness,9
9976,1163,Smokesickness,9
9977,1163,Smokesickness,9
9978,1163,Smokesickness,9
9979,1163,Smokesickness,9
9980,1163,Disquietingly Serene Bowel Syndrome,9
9981,1163,Disquietingly Serene Bowel Syndrome,5
9982,1163,Disquietingly Serene Bowel Syndrome,4
9983,1163,Disquietingly Serene Bowel Syndrome,7
9984,1164,Mildly But Persistently Itchy Throat,11
9985,1164,Bumblepox,10
9986,1164,Smokesickness,10
9987,1164,Smokesickness,10
9988,1164,Smokesickness,10
9989,1164,Disquietingly Serene Bowel Syndrome,8
9990,1164,Disquietingly Serene Bowel Syndrome,8
9991,1164,Disquietingly Serene Bowel Syndrome,8
9992,1164,The Shivers,12
9993,1165,Scramblepox,11
9994,1165,Smokesickness,4
9995,1165,Disquietingly Serene Bowel Syndrome,3
9996,1165,Disquietingly Serene Bowel Syndrome,9
9997,1165,Disquietingly Serene Bowel Syndrome,2
9998,1165,Disquietingly Serene Bowel Syndrome,10
9999,1165,Disquietingly Serene Bowel Syndrome,10
10000,1165,Chucklepox,1
10001,1165,The Shivers,6
10002,1166,Rumblepox,1
10003,1166,Rumblepox,1
10004,1166,Rumblepox,1
10005,1166,Rumblepox,1
10006,1166,Bumblepox,10
10007,1166,Smokesickness,8
10008,1166,Smokesickness,8
10009,1166,Smokesickness,8
10010,1166,Disquietingly Serene Bowel Syndrome,8
10011,1166,Disquietingly Serene Bowel Syndrome,8
10012,1166,Chucklepox,6
10013,1166,The Shivers,1
10014,1167,Bumblepox,11
10015,1167,Smokesickness,11
10016,1167,Disquietingly Serene Bowel Syndrome,10
10017,1167,Disquietingly Serene Bowel Syndrome,10
10018,1167,Disquietingly Serene Bowel Syndrome,10
10019,1167,Chucklepox,12
10020,1167,The Shivers,6
10021,1168,Babblepox,2
10022,1168,Scramblepox,12
10023,1168,Disquietingly Serene Bowel Syndrome,7
10024,1168,Disquietingly Serene Bowel Syndrome,3
10025,1168,Disquietingly Serene Bowel Syndrome,4
10026,1168,Disquietingly Serene Bowel Syndrome,1
10027,1168,Disquietingly Serene Bowel Syndrome,7
10028,1168,Disquietingly Serene Bowel Syndrome,2
10029,1168,Disquietingly Serene Bowel Syndrome,9
10030,1168,Disquietingly Serene Bowel Syndrome,9
10031,1168,Chucklepox,8
10032,1169,Smokesickness,11
10033,1169,Disquietingly Serene Bowel Syndrome,3
10034,1169,The Shivers,6
10035,1170,Bumblepox,11
10036,1170,Chucklepox,11
10037,1170,Babblepox,11
10038,1170,Scramblepox,4
10039,1170,Smokesickness,11
10040,1170,Smokesickness,11
10041,1170,Smokesickness,11
10042,1170,Smokesickness,11
10043,1170,Disquietingly Serene Bowel Syndrome,9
10044,1170,Disquietingly Serene Bowel Syndrome,5
10045,1170,Disquietingly Serene Bowel Syndrome,7
10046,1170,Disquietingly Serene Bowel Syndrome,7
10047,1170,The Shivers,7
10048,1171,Bumblepox,3
10049,1172,Rumblepox,6
10050,1172,Rumblepox,6
10051,1172,Rumblepox,6
10052,1172,Rumblepox,6
10053,1172,Rumblepox,6
10054,1172,Rumblepox,6
10055,1172,Rumblepox,6
10056,1172,Rumblepox,6
10057,1172,Bumblepox,6
10058,1172,Smokesickness,8
10059,1172,Smokesickness,8
10060,1172,Smokesickness,8
10061,1172,Smokesickness,8
10062,1172,Smokesickness,8
10063,1172,Disquietingly Serene Bowel Syndrome,9
10064,1172,Disquietingly Serene Bowel Syndrome,9
10065,1172,The Shivers,6
10066,1173,Smokesickness,11
10067,1173,Smokesickness,11
10068,1174,Chucklepox,5
10069,1174,Babblepox,5
10070,1174,Chucklepox,5
10071,1174,Disquietingly Serene Bowel Syndrome,8
10072,1174,Disquietingly Serene Bowel Syndrome,8
10073,1174,Chucklepox,8
10074,1174,The Shivers,2
10075,1175,Bumblepox,4
10076,1175,Rumblepox,4
10077,1175,Scramblepox,7
10078,1175,Smokesickness,9
10079,1175,Smokesickness,9
10080,1175,Smokesickness,9
10081,1175,Chucklepox,12
10082,1175,The Shivers,3
10083,1176,Chucklepox,6
10084,1176,Babblepox,6
10085,1176,Scramblepox,10
10086,1176,Disquietingly Serene Bowel Syndrome,11
10087,1176,Disquietingly Serene Bowel Syndrome,1
10088,1176,The Shivers,6
10089,1177,Bumblepox,11
10090,1177,Disquietingly Serene Bowel Syndrome,5
10091,1177,Disquietingly Serene Bowel Syndrome,12
10092,1177,Disquietingly Serene Bowel Syndrome,1
10093,1177,Scraped Knee,8
10094,1177,Scraped Knee,8
10095,1177,Scraped Knee,8
10096,1177,The Shivers,6
10097,1178,Scramblepox,5
10098,1178,Bumblepox,12
10099,1178,Smokesickness,11
10100,1178,Smokesickness,11
10101,1178,Smokesickness,11
10102,1178,Smokesickness,11
10103,1178,Smokesickness,11
10104,1178,Smokesickness,11
10105,1178,Smokesickness,11
10106,1178,Smokesickness,11
10107,1178,Smokesickness,11
10108,1178,Smokesickness,11
10109,1178,Disquietingly Serene Bowel Syndrome,9
10110,1178,The Shivers,6
10111,1179,Rumblepox,4
10112,1179,Bumblepox,4
10113,1179,Bumblepox,11
10114,1179,Smokesickness,10
10115,1179,Smokesickness,10
10116,1179,Smokesickness,10
10117,1179,Smokesickness,10
10118,1179,Smokesickness,10
10119,1179,Smokesickness,10
10120,1179,Smokesickness,10
10121,1179,Smokesickness,10
10122,1179,Smokesickness,10
10123,1179,Disquietingly Serene Bowel Syndrome,8
10124,1179,Disquietingly Serene Bowel Syndrome,11
10125,1179,The Shivers,6
10126,1180,Smokesickness,9
10127,1180,Smokesickness,9
10128,1180,Smokesickness,9
10129,1180,Disquietingly Serene Bowel Syndrome,1
10130,1180,Disquietingly Serene Bowel Syndrome,10
10131,1180,Disquietingly Serene Bowel Syndrome,9
10132,1180,Disquietingly Serene Bowel Syndrome,11
10133,1180,Disquietingly Serene Bowel Syndrome,1
